"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.681379688E1,7.951192558E-2,1.354984522E0,9.697276115E0,9.791806231E0
1.681617703E1,6.514734030E-2,1.369349122E0,9.682910919E0,9.779474682E0
1.681855979E1,8.908830583E-2,1.369349122E0,9.692488670E0,9.789146560E0
1.682094156E1,1.178174913E-1,1.354984522E0,9.754734039E0,9.849096415E0
1.682332214E1,6.514734030E-2,1.331043482E0,9.726005554E0,9.816878576E0
1.682570422E1,8.430013061E-2,1.359772801E0,9.687700272E0,9.783027401E0
1.682808651E1,8.430013061E-2,1.378925562E0,9.644606590E0,9.743047701E0
1.683046714E1,1.082411110E-1,1.383713722E0,9.682910919E0,9.781878330E0
1.683284906E1,6.993553042E-2,1.374137282E0,9.702064514E0,9.799142824E0
1.683523073E1,5.557093769E-2,1.369349122E0,9.692488670E0,9.788898905E0
1.683761240E1,8.430013061E-2,1.354984522E0,9.678123474E0,9.772878979E0
1.683999417E1,9.387651086E-2,1.369349122E0,9.663759232E0,9.760746503E0
1.684237521E1,7.472373545E-2,1.326255441E0,9.706851959E0,9.797321679E0
1.684475625E1,7.472373545E-2,1.335831761E0,9.735582352E0,9.827084708E0
1.684713792E1,7.951192558E-2,1.369349122E0,9.730792999E0,9.826991989E0
1.684951922E1,9.387651086E-2,1.354984522E0,9.663759232E0,9.758741637E0
1.685190104E1,1.034529060E-1,1.364560843E0,9.702064514E0,9.798101073E0
1.685428219E1,8.908830583E-2,1.359772801E0,9.735582352E0,9.830487400E0
1.685666365E1,7.472373545E-2,1.350196242E0,9.706851959E0,9.800591232E0
1.685904536E1,4.599453509E-2,1.331043482E0,9.702064514E0,9.793051010E0
1.686142677E1,7.472373545E-2,1.354984522E0,9.654182434E0,9.749092530E0
1.686380932E1,1.034529060E-1,1.383713722E0,9.682910919E0,9.781826518E0
1.686619031E1,1.226056963E-1,1.364560843E0,9.735582352E0,9.831511693E0
1.686857255E1,5.557093769E-2,1.350196242E0,9.716429710E0,9.809950272E0
1.687095349E1,6.993553042E-2,1.374137282E0,9.663759232E0,9.761218507E0
1.687333812E1,7.951192558E-2,1.359772801E0,9.663759232E0,9.759280030E0
1.687572146E1,9.387651086E-2,1.326255441E0,9.716429710E0,9.806975712E0
1.687810057E1,7.472373545E-2,1.364560843E0,9.721217155E0,9.816805637E0
1.688048188E1,6.035912782E-2,1.354984522E0,9.692488670E0,9.786928165E0
1.688286266E1,8.430013061E-2,1.378925562E0,9.654182434E0,9.752526887E0
1.688524370E1,1.226056963E-1,1.354984522E0,9.668547630E0,9.763801949E0
1.688762740E1,9.387651086E-2,1.354984522E0,9.711641312E0,9.806159943E0
1.689000719E1,5.557093769E-2,1.359772801E0,9.721217155E0,9.816014119E0
1.689238922E1,6.993553042E-2,1.354984522E0,9.673335075E0,9.768023624E0
1.689477088E1,8.430013061E-2,1.374137282E0,9.673335075E0,9.770812211E0
1.689715266E1,8.430013061E-2,1.364560843E0,9.716429710E0,9.812142433E0
1.689953271E1,7.472373545E-2,1.378925562E0,9.711641312E0,9.809332103E0
1.690191557E1,6.993553042E-2,1.359772801E0,9.692488670E0,9.787655985E0
1.690429760E1,5.078274012E-2,1.364560843E0,9.687700272E0,9.783462666E0
1.690668088E1,8.908830583E-2,1.359772801E0,9.649394035E0,9.745138483E0
1.690906141E1,9.866471589E-2,1.354984522E0,9.692488670E0,9.787239366E0
1.691146125E1,7.951192558E-2,1.359772801E0,9.687700272E0,9.782987313E0
1.691382516E1,6.993553042E-2,1.369349122E0,9.668547630E0,9.765286543E0
1.691620505E1,9.387651086E-2,1.374137282E0,9.644606590E0,9.742458743E0
1.691858589E1,1.130293161E-1,1.374137282E0,9.654182434E0,9.752141681E0
1.692096802E1,1.273939013E-1,1.378925562E0,9.716429710E0,9.814615185E0
1.692334906E1,7.951192558E-2,1.374137282E0,9.711641312E0,9.808697792E0
1.692573604E1,6.993553042E-2,1.378925562E0,9.678123474E0,9.776113781E0
1.692811349E1,1.034529060E-1,1.335831761E0,9.654182434E0,9.746711623E0
1.693049490E1,7.951192558E-2,1.354984522E0,9.702064514E0,9.796548425E0
1.693287714E1,1.082411110E-1,1.345408201E0,9.735582352E0,9.828703022E0
1.693525906E1,6.514734030E-2,1.345408201E0,9.711641312E0,9.804608323E0
1.693764073E1,6.993553042E-2,1.364560843E0,9.678123474E0,9.774097976E0
1.694002344E1,1.417585015E-1,1.402866483E0,9.663759232E0,9.766082752E0
1.694240484E1,1.082411110E-1,1.359772801E0,9.711641312E0,9.806970744E0
1.694478500E1,7.472373545E-2,1.364560843E0,9.735582352E0,9.831031159E0
1.694716641E1,7.951192558E-2,1.369349122E0,9.692488670E0,9.789064092E0
1.694954776E1,6.993553042E-2,1.398078322E0,9.673335075E0,9.774094610E0
1.695192932E1,9.866471589E-2,1.335831761E0,9.673335075E0,9.765633246E0
1.695431115E1,9.866471589E-2,1.331043482E0,9.706851959E0,9.798182813E0
1.695669500E1,9.866471589E-2,1.369349122E0,9.706851959E0,9.803459935E0
1.695907432E1,1.130293161E-1,1.369349122E0,9.678123474E0,9.775170926E0
1.696145865E1,8.430013061E-2,1.369349122E0,9.678123474E0,9.774880946E0
1.696384042E1,9.387651086E-2,1.378925562E0,9.697276115E0,9.795275012E0
1.696622271E1,7.951192558E-2,1.326255441E0,9.711641312E0,9.802104499E0
1.696860474E1,8.908830583E-2,1.359772801E0,9.682910919E0,9.778327192E0
1.697098656E1,7.472373545E-2,1.378925562E0,9.668547630E0,9.766669474E0
1.697336859E1,1.178174913E-1,1.374137282E0,9.668547630E0,9.766419380E0
1.697575297E1,1.130293161E-1,1.398078322E0,9.706851959E0,9.807669121E0
1.697813292E1,7.951192558E-2,1.369349122E0,9.730792999E0,9.826991989E0
1.698051266E1,6.035912782E-2,1.378925562E0,9.721217155E0,9.818713862E0
1.698289453E1,8.430013061E-2,1.378925562E0,9.682910919E0,9.780966521E0
1.698529927E1,1.226056963E-1,1.335831761E0,9.682910919E0,9.775389635E0
1.698765792E1,1.082411110E-1,1.354984522E0,9.697276115E0,9.792081661E0
1.699003943E1,5.557093769E-2,1.354984522E0,9.711641312E0,9.805868047E0
1.699242021E1,7.472373545E-2,1.398078322E0,9.658969879E0,9.759913204E0
1.699480370E1,1.226056963E-1,1.388501883E0,9.668547630E0,9.768509759E0
1.699718422E1,7.472373545E-2,1.364560843E0,9.692488670E0,9.788357705E0
1.699956589E1,7.951192558E-2,1.374137282E0,9.730792999E0,9.827660343E0
1.700194719E1,6.035912782E-2,1.345408201E0,9.692488670E0,9.785606935E0
1.700432917E1,9.866471589E-2,1.335831761E0,9.687700272E0,9.779862871E0
1.700671057E1,1.321820915E-1,1.331043482E0,9.687700272E0,9.779605586E0
1.700909474E1,1.130293161E-1,1.350196242E0,9.711641312E0,9.805701529E0
1.701147469E1,4.599453509E-2,1.331043482E0,9.730792999E0,9.821513358E0
1.701385406E1,6.035912782E-2,1.350196242E0,9.702064514E0,9.795750556E0
1.701623505E1,9.866471589E-2,1.340619922E0,9.678123474E0,9.771032212E0
1.701861609E1,1.178174913E-1,1.374137282E0,9.682910919E0,9.780638941E0
1.702099745E1,8.908830583E-2,1.354984522E0,9.711641312E0,9.806115273E0
1.702337875E1,9.387651086E-2,1.350196242E0,9.726005554E0,9.819726408E0
1.702576323E1,8.908830583E-2,1.364560843E0,9.682910919E0,9.778994165E0
1.702814458E1,1.273939013E-1,1.374137282E0,9.663759232E0,9.761799269E0
1.703052594E1,9.866471589E-2,1.350196242E0,9.682910919E0,9.777092026E0
1.703290729E1,1.130293161E-1,1.335831761E0,9.687700272E0,9.780018337E0
1.703531313E1,7.951192558E-2,1.331043482E0,9.702064514E0,9.793265785E0
1.703767031E1,8.430013061E-2,1.412442923E0,9.663759232E0,9.766798043E0
1.704005021E1,8.430013061E-2,1.354984522E0,9.639818192E0,9.734946550E0
1.704243245E1,1.130293161E-1,1.369349122E0,9.716429710E0,9.813098336E0
1.704481401E1,1.082411110E-1,1.354984522E0,9.702064514E0,9.796823721E0
1.704719505E1,7.472373545E-2,1.359772801E0,9.697276115E0,9.792432270E0
1.704957630E1,9.387651086E-2,1.359772801E0,9.658969879E0,9.754665243E0
1.705195771E1,9.866471589E-2,1.345408201E0,9.697276115E0,9.790659938E0
1.705434042E1,8.908830583E-2,1.364560843E0,9.702064514E0,9.797959933E0
1.705672130E1,6.035912782E-2,1.326255441E0,9.721217155E0,9.811455534E0
1.705910297E1,9.866471589E-2,1.345408201E0,9.673335075E0,9.766947805E0
1.706148557E1,1.178174913E-1,1.345408201E0,9.649394035E0,9.743449566E0
1.706386651E1,1.273939013E-1,1.374137282E0,9.682910919E0,9.780758986E0
1.706624604E1,8.430013061E-2,1.345408201E0,9.716429710E0,9.809497238E0
1.706862974E1,9.387651086E-2,1.354984522E0,9.697276115E0,9.791933410E0
1.707101062E1,8.908830583E-2,1.345408201E0,9.673335075E0,9.766855760E0
1.707339224E1,1.034529060E-1,1.354984522E0,9.682910919E0,9.777803916E0
1.707577438E1,1.034529060E-1,1.340619922E0,9.711641312E0,9.804281781E0
1.707815646E1,4.599453509E-2,1.369349122E0,9.706851959E0,9.803071329E0
1.708053771E1,8.430013061E-2,1.378925562E0,9.721217155E0,9.818890222E0
1.708292021E1,8.430013061E-2,1.369349122E0,9.678123474E0,9.774880946E0
1.708532656E1,1.178174913E-1,1.402866483E0,9.702064514E0,9.803671311E0
1.708768438E1,1.130293161E-1,1.369349122E0,9.702064514E0,9.798874858E0
1.709006615E1,9.866471589E-2,1.335831761E0,9.697276115E0,9.789348563E0
1.709244812E1,6.035912782E-2,1.364560843E0,9.673335075E0,9.769292758E0
1.709483010E1,8.908830583E-2,1.350196242E0,9.668547630E0,9.762775215E0
1.709721219E1,1.178174913E-1,1.364560843E0,9.692488670E0,9.788781532E0
1.709959469E1,7.472373545E-2,1.378925562E0,9.735582352E0,9.833035293E0
1.710197578E1,3.162994981E-2,1.388501883E0,9.697276115E0,9.796228968E0
1.710435729E1,6.993553042E-2,1.340619922E0,9.692488670E0,9.785013509E0
1.710673911E1,1.082411110E-1,1.340619922E0,9.673335075E0,9.766390807E0
1.710912063E1,1.226056963E-1,1.335831761E0,9.706851959E0,9.799104735E0
1.711150250E1,9.387651086E-2,1.359772801E0,9.726005554E0,9.821047750E0
1.711388443E1,8.430013061E-2,1.374137282E0,9.668547630E0,9.766072551E0
1.711626609E1,8.908830583E-2,1.369349122E0,9.687700272E0,9.784405465E0
1.711864760E1,1.226056963E-1,1.374137282E0,9.716429710E0,9.813882603E0
1.712102953E1,6.993553042E-2,1.350196242E0,9.749946594E0,9.843240293E0
1.712341083E1,8.430013061E-2,1.359772801E0,9.687700272E0,9.783027401E0
1.712579563E1,1.034529060E-1,1.345408201E0,9.668547630E0,9.762255836E0
1.712817719E1,8.908830583E-2,1.383713722E0,9.673335075E0,9.772206090E0
1.713055823E1,1.082411110E-1,1.383713722E0,9.726005554E0,9.824538862E0
1.713294130E1,7.951192558E-2,1.354984522E0,9.697276115E0,9.791806231E0
1.713534615E1,3.641814739E-2,1.359772801E0,9.702064514E0,9.796956884E0
1.713770297E1,8.908830583E-2,1.369349122E0,9.658969879E0,9.755959864E0
1.714008521E1,1.321820915E-1,1.354984522E0,9.697276115E0,9.792375566E0
1.714246578E1,8.430013061E-2,1.350196242E0,9.730792999E0,9.824381344E0
1.714484969E1,6.993553042E-2,1.369349122E0,9.716429710E0,9.812696587E0
1.714722839E1,6.993553042E-2,1.354984522E0,9.673335075E0,9.768023624E0
1.714961005E1,1.082411110E-1,1.345408201E0,9.668547630E0,9.762307752E0
1.715199182E1,1.178174913E-1,1.354984522E0,9.697276115E0,9.792192200E0
1.715437312E1,8.908830583E-2,1.359772801E0,9.716429710E0,9.811520021E0
1.715675479E1,8.430013061E-2,1.364560843E0,9.706851959E0,9.802658199E0
1.715913630E1,8.908830583E-2,1.359772801E0,9.673335075E0,9.768844879E0
1.716151760E1,1.226056963E-1,1.374137282E0,9.682910919E0,9.780697792E0
1.716389990E1,1.321820915E-1,1.374137282E0,9.721217155E0,9.818746782E0
1.716627974E1,9.866471589E-2,1.359772801E0,9.706851959E0,9.802126900E0
1.716866286E1,6.514734030E-2,1.383713722E0,9.711641312E0,9.809938063E0
1.717104526E1,1.034529060E-1,1.345408201E0,9.687700272E0,9.781224989E0
1.717342688E1,9.866471589E-2,1.369349122E0,9.682910919E0,9.779755396E0
1.717580958E1,8.908830583E-2,1.350196242E0,9.711641312E0,9.805454787E0
1.717820766E1,6.993553042E-2,1.321467161E0,9.716429710E0,9.806129346E0
1.718057229E1,8.908830583E-2,1.354984522E0,9.687700272E0,9.782405447E0
1.718295167E1,8.430013061E-2,1.345408201E0,9.678123474E0,9.771555850E0
1.718535536E1,1.082411110E-1,1.369349122E0,9.692488670E0,9.789339599E0
1.718771328E1,6.993553042E-2,1.335831761E0,9.721217155E0,9.812818171E0
1.719009562E1,6.993553042E-2,1.369349122E0,9.735582352E0,9.831661697E0
1.719247688E1,6.993553042E-2,1.378925562E0,9.673335075E0,9.771373402E0
1.719485849E1,1.321820915E-1,1.393290162E0,9.687700272E0,9.788271867E0
1.719724042E1,1.082411110E-1,1.350196242E0,9.692488670E0,9.786678837E0
1.719962234E1,1.034529060E-1,1.350196242E0,9.730792999E0,9.824564356E0
1.720200443E1,5.078274012E-2,1.354984522E0,9.687700272E0,9.782131593E0
1.720438604E1,6.993553042E-2,1.378925562E0,9.658969879E0,9.757152546E0
1.720676750E1,1.130293161E-1,1.374137282E0,9.678123474E0,9.775842822E0
1.720914943E1,9.866471589E-2,1.378925562E0,9.721217155E0,9.819024056E0
1.721153130E1,7.472373545E-2,1.359772801E0,9.716429710E0,9.811400105E0
1.721391260E1,7.951192558E-2,1.350196242E0,9.673335075E0,9.767433825E0
1.721629354E1,1.130293161E-1,1.378925562E0,9.697276115E0,9.795477293E0
1.721867484E1,1.130293161E-1,1.378925562E0,9.726005554E0,9.823919552E0
1.722105667E1,9.387651086E-2,1.345408201E0,9.726005554E0,9.819069206E0
1.722343766E1,7.951192558E-2,1.359772801E0,9.697276115E0,9.792469978E0
1.722581974E1,6.993553042E-2,1.350196242E0,9.673335075E0,9.767360562E0
1.722820083E1,9.866471589E-2,1.340619922E0,9.658969879E0,9.752061096E0
1.723058130E1,1.082411110E-1,1.359772801E0,9.721217155E0,9.816453596E0
1.723296219E1,6.514734030E-2,1.364560843E0,9.692488670E0,9.788289283E0
1.723536719E1,1.034529060E-1,1.378925562E0,9.692488670E0,9.790631994E0
1.723772505E1,8.908830583E-2,1.359772801E0,9.678123474E0,9.773586485E0
1.724010682E1,1.034529060E-1,1.383713722E0,9.668547630E0,9.767608686E0
1.724248891E1,8.430013061E-2,1.354984522E0,9.721217155E0,9.815556660E0
1.724487010E1,9.866471589E-2,1.354984522E0,9.730792999E0,9.825174308E0
1.724725073E1,6.035912782E-2,1.350196242E0,9.692488670E0,9.786266384E0
1.724963240E1,8.430013061E-2,1.350196242E0,9.682910919E0,9.776957618E0
1.725201411E1,9.387651086E-2,1.350196242E0,9.702064514E0,9.796014421E0
1.725439510E1,2.205355465E-2,1.335831761E0,9.711641312E0,9.803107151E0
1.725677792E1,5.557093769E-2,1.345408201E0,9.726005554E0,9.818777694E0
1.725915865E1,7.472373545E-2,1.374137282E0,9.692488670E0,9.789697316E0
1.726153974E1,1.034529060E-1,1.364560843E0,9.682910919E0,9.779135579E0
1.726392068E1,7.951192558E-2,1.350196242E0,9.697276115E0,9.791144780E0
1.726630260E1,6.514734030E-2,1.364560843E0,9.726005554E0,9.821479242E0
1.726868479E1,6.993553042E-2,1.402866483E0,9.663759232E0,9.765304288E0
1.727106526E1,9.866471589E-2,1.393290162E0,9.687700272E0,9.787876621E0
1.727344703E1,1.226056963E-1,1.364560843E0,9.697276115E0,9.793580679E0
1.727582896E1,9.387651086E-2,1.359772801E0,9.692488670E0,9.787856328E0
1.727820948E1,9.387651086E-2,1.345408201E0,9.697276115E0,9.790612855E0
1.728059125E1,5.557093769E-2,1.340619922E0,9.668547630E0,9.761207056E0
1.728297344E1,8.908830583E-2,1.364560843E0,9.687700272E0,9.783736483E0
1.728537906E1,6.993553042E-2,1.378925562E0,9.692488670E0,9.790335199E0
1.728773766E1,7.472373545E-2,1.374137282E0,9.754734039E0,9.851328493E0
1.729011969E1,1.034529060E-1,1.354984522E0,9.678123474E0,9.773062956E0
1.729250057E1,1.130293161E-1,1.364560843E0,9.678123474E0,9.774501312E0
1.729483839E1,9.866471589E-2,1.364560843E0,9.682910919E0,9.779086097E0
1.729726385E1,1.178174913E-1,1.354984522E0,9.711641312E0,9.806418356E0
1.729964458E1,6.514734030E-2,1.378925562E0,9.711641312E0,9.809263828E0
1.730202630E1,8.430013061E-2,1.378925562E0,9.678123474E0,9.776227094E0
1.730440771E1,8.430013061E-2,1.354984522E0,9.692488670E0,9.787105098E0
1.730678891E1,9.387651086E-2,1.359772801E0,9.668547630E0,9.764149126E0
1.730917266E1,7.951192558E-2,1.378925562E0,9.711641312E0,9.809369746E0
1.731155469E1,6.514734030E-2,1.350196242E0,9.678123474E0,9.772069794E0
1.731393536E1,9.866471589E-2,1.374137282E0,9.692488670E0,9.789909327E0
1.731631630E1,1.226056963E-1,1.383713722E0,9.678123474E0,9.777308924E0
1.731869833E1,1.034529060E-1,1.354984522E0,9.706851959E0,9.801513175E0
1.732107885E1,9.866471589E-2,1.350196242E0,9.730792999E0,9.824515103E0
1.732346016E1,7.951192558E-2,1.388501883E0,9.716429710E0,9.815460557E0
1.732584214E1,1.321820915E-1,1.359772801E0,9.673335075E0,9.769332918E0
1.732822427E1,9.387651086E-2,1.364560843E0,9.682910919E0,9.779038959E0
1.733060505E1,1.034529060E-1,1.331043482E0,9.706851959E0,9.798232198E0
1.733298630E1,5.557093769E-2,1.345408201E0,9.711641312E0,9.804549369E0
1.733539063E1,9.866471589E-2,1.388501883E0,9.663759232E0,9.763499101E0
1.733774932E1,9.866471589E-2,1.378925562E0,9.673335075E0,9.771621253E0
1.734013151E1,1.226056963E-1,1.354984522E0,9.682910919E0,9.778025316E0
1.734251516E1,1.130293161E-1,1.374137282E0,9.706851959E0,9.804284974E0
1.734489531E1,9.387651086E-2,1.364560843E0,9.721217155E0,9.816970107E0
1.734727656E1,1.034529060E-1,1.359772801E0,9.682910919E0,9.778468614E0
1.734965786E1,9.387651086E-2,1.364560843E0,9.697276115E0,9.793263151E0
1.735203932E1,9.387651086E-2,1.359772801E0,9.706851959E0,9.802079873E0
1.735442073E1,1.034529060E-1,1.354984522E0,9.730792999E0,9.825223557E0
1.735680240E1,8.908830583E-2,1.374137282E0,9.673335075E0,9.770854695E0
1.735918438E1,7.951192558E-2,1.374137282E0,9.654182434E0,9.751810800E0
1.736156646E1,1.130293161E-1,1.359772801E0,9.673335075E0,9.769092546E0
1.736394786E1,1.130293161E-1,1.369349122E0,9.716429710E0,9.813098336E0
1.736632990E1,5.557093769E-2,1.364560843E0,9.706851959E0,9.802453233E0
1.736871875E1,8.430013061E-2,1.359772801E0,9.673335075E0,9.768802386E0
1.737109328E1,8.430013061E-2,1.364560843E0,9.663759232E0,9.759988488E0
1.737347490E1,1.273939013E-1,1.359772801E0,9.678123474E0,9.774010705E0
1.737585641E1,7.472373545E-2,1.364560843E0,9.721217155E0,9.816805637E0
1.737821901E1,9.387651086E-2,1.354984522E0,9.711641312E0,9.806159943E0
1.738062156E1,8.908830583E-2,1.378925562E0,9.639818192E0,9.738350332E0
1.738300380E1,1.034529060E-1,1.345408201E0,9.663759232E0,9.757513424E0
1.738540969E1,8.908830583E-2,1.369349122E0,9.706851959E0,9.803368233E0
1.738776453E1,7.951192558E-2,1.388501883E0,9.730792999E0,9.829679141E0
1.739014703E1,5.078274012E-2,1.359772801E0,9.692488670E0,9.787537871E0
1.739252839E1,1.034529060E-1,1.383713722E0,9.663759232E0,9.762868874E0
1.739490969E1,1.369702965E-1,1.374137282E0,9.702064514E0,9.799850508E0
1.739729104E1,7.951192558E-2,1.378925562E0,9.749946594E0,9.847294879E0
1.739967130E1,6.993553042E-2,1.378925562E0,9.735582352E0,9.833000072E0
1.740205292E1,8.908830583E-2,1.364560843E0,9.663759232E0,9.760031020E0
1.740443312E1,1.082411110E-1,1.383713722E0,9.673335075E0,9.772399464E0
1.740681396E1,9.866471589E-2,1.354984522E0,9.702064514E0,9.796722596E0
1.740919464E1,6.993553042E-2,1.350196242E0,9.716429710E0,9.810042160E0
1.741157562E1,6.514734030E-2,1.369349122E0,9.711641312E0,9.807922214E0
1.741395740E1,7.951192558E-2,1.359772801E0,9.663759232E0,9.759280030E0
1.741633901E1,1.130293161E-1,1.321467161E0,9.663759232E0,9.754347419E0
1.741872031E1,6.514734030E-2,1.354984522E0,9.716429710E0,9.810669373E0
1.742110177E1,6.993553042E-2,1.364560843E0,9.711641312E0,9.807287813E0
1.742348354E1,1.034529060E-1,1.374137282E0,9.682910919E0,9.780476453E0
1.742586516E1,4.599453509E-2,1.378925562E0,9.658969879E0,9.757010317E0
1.742824682E1,8.430013061E-2,1.359772801E0,9.682910919E0,9.778284740E0
1.743065635E1,7.472373545E-2,1.364560843E0,9.735582352E0,9.831031159E0
1.743301073E1,6.514734030E-2,1.364560843E0,9.730792999E0,9.826220172E0
1.743541557E1,8.908830583E-2,1.369349122E0,9.687700272E0,9.784405465E0
1.743789469E1,8.908830583E-2,1.331043482E0,9.678123474E0,9.769630876E0
1.744032198E1,1.034529060E-1,1.350196242E0,9.726005554E0,9.819822628E0
1.744275260E1,6.035912782E-2,1.354984522E0,9.702064514E0,9.796411696E0
1.744518161E1,8.908830583E-2,1.354984522E0,9.658969879E0,9.753954014E0
1.744761328E1,1.273939013E-1,1.398078322E0,9.692488670E0,9.793630013E0
1.745004052E1,1.082411110E-1,1.374137282E0,9.706851959E0,9.804230942E0
1.745246953E1,6.993553042E-2,1.374137282E0,9.706851959E0,9.803882864E0
1.745489927E1,7.472373545E-2,1.359772801E0,9.702064514E0,9.797174161E0
1.745732766E1,8.908830583E-2,1.374137282E0,9.663759232E0,9.761374518E0
1.745975682E1,1.130293161E-1,1.383713722E0,9.697276115E0,9.796152477E0
1.746218646E1,9.387651086E-2,1.359772801E0,9.726005554E0,9.821047750E0
1.746461557E1,9.387651086E-2,1.354984522E0,9.702064514E0,9.796675543E0
1.746704495E1,9.866471589E-2,1.378925562E0,9.682910919E0,9.781100874E0
1.746947417E1,8.908830583E-2,1.345408201E0,9.673335075E0,9.766855760E0
1.747190198E1,6.035912782E-2,1.374137282E0,9.697276115E0,9.794338189E0
1.747433245E1,8.430013061E-2,1.383713722E0,9.726005554E0,9.824304261E0
1.747676417E1,3.641814739E-2,1.359772801E0,9.697276115E0,9.792214888E0
1.747919062E1,7.951192558E-2,1.350196242E0,9.702064514E0,9.795887294E0
1.748162016E1,9.866471589E-2,1.364560843E0,9.668547630E0,9.764864274E0
1.748407375E1,1.178174913E-1,1.350196242E0,9.721217155E0,9.815241914E0
1.748650672E1,9.866471589E-2,1.378925562E0,9.721217155E0,9.819024056E0
1.748893625E1,1.034529060E-1,1.350196242E0,9.687700272E0,9.781884734E0
1.749136458E1,8.430013061E-2,1.345408201E0,9.673335075E0,9.766813258E0
1.749379229E1,1.417585015E-1,1.340619922E0,9.702064514E0,9.795275039E0
1.749622130E1,7.951192558E-2,1.340619922E0,9.711641312E0,9.804058389E0
1.749865078E1,1.178174913E-1,1.369349122E0,9.682910919E0,9.779967375E0
1.750107974E1,9.866471589E-2,1.383713722E0,9.658969879E0,9.758078577E0
1.750351000E1,7.951192558E-2,1.354984522E0,9.649394035E0,9.744388665E0
1.750593917E1,1.082411110E-1,1.364560843E0,9.702064514E0,9.798152799E0
1.750836901E1,7.472373545E-2,1.364560843E0,9.721217155E0,9.816805637E0
1.751079844E1,6.993553042E-2,1.359772801E0,9.716429710E0,9.811364807E0
1.751322781E1,9.387651086E-2,1.388501883E0,9.678123474E0,9.777669674E0
1.751565750E1,1.273939013E-1,1.335831761E0,9.673335075E0,9.765965758E0
